Date,Product_ID,Category,Product_Group,Price,Rating,Marketing_Spend,Stock_Available,Sales,Revenue,Customer_ID,Region,Launch_Flag
2024-08-18,P11,Household,G4,467.73,3.4,1665,1,26,12160.98,4969,North,0
2024-08-28,P19,Snacks,G7,20.19,4.3,256,1,24,484.56000000000006,9032,West,0
2024-11-15,P13,Dairy,G5,53.95,3.2,1858,1,29,1564.5500000000002,1841,West,0
2023-07-17,P24,Snacks,G8,29.84,3.9,3047,1,31,925.04,6332,West,0
2024-10-19,P7,Personal Care,G3,115.76,4.5,3337,1,19,2199.44,7297,West,0
2023-07-24,P6,Beverages,G2,49.26,4.4,3364,1,34,1674.84,4516,East,0
2023-06-06,P19,Snacks,G7,28.18,4.0,607,0,28,789.04,6864,North,0
2024-08-29,P21,Beverages,G7,37.19,3.8,3004,1,39,1450.4099999999999,1048,South,0
2024-11-09,P25,Snacks,G9,30.08,3.1,2104,1,22,661.76,2225,North,0
2023-05-20,P10,Dairy,G4,63.19,4.1,4225,1,31,1958.8899999999999,1628,South,0
2024-02-08,P8,Personal Care,G3,133.22,4.7,1358,1,31,4129.82,1351,East,0
2023-07-29,P8,Personal Care,G3,225.92,3.9,586,1,19,4292.48,4638,South,0
2023-07-11,P18,Dairy,G6,26.78,4.2,2869,1,32,856.96,1341,North,0
2023-01-05,P16,Beverages,G6,59.07,4.6,2424,1,29,1713.03,8655,North,0
2023-02-15,P2,Dairy,G1,26.24,3.6,2370,1,34,892.16,7746,North,0
2023-12-14,P22,Dairy,G8,63.69,3.4,3762,1,30,1910.6999999999998,8456,North,0
2024-07-05,P21,Beverages,G7,71.96,4.4,2562,1,25,1798.9999999999998,3099,South,0
2024-05-29,P7,Personal Care,G3,83.83,3.1,2324,1,20,1676.6,9089,North,0
2023-08-27,P19,Snacks,G7,39.74,3.1,1637,1,32,1271.68,7618,South,0
2024-04-20,P17,Household,G6,314.41,3.8,1536,0,20,6288.200000000001,3237,North,0
2023-10-06,P12,Personal Care,G4,118.43,3.7,4383,1,33,3908.19,1206,North,0
2023-06-01,P13,Dairy,G5,57.58,3.6,2997,1,28,1612.24,6910,East,0
2024-09-24,P6,Beverages,G2,31.92,3.8,3776,0,17,542.64,1612,East,0
2023-05-27,P16,Beverages,G6,71.07,4.5,1753,1,27,1918.8899999999999,9868,East,0
2023-03-18,P9,Personal Care,G3,69.39,4.2,2673,1,28,1942.92,4014,West,0
2023-08-24,P14,Beverages,G5,92.97,3.9,4032,1,31,2882.07,6039,South,0
2024-07-23,P11,Household,G4,106.53,4.1,1571,1,32,3408.96,6424,South,0
2024-01-05,P12,Personal Care,G4,187.73,3.9,1658,1,28,5256.44,9756,West,0
2023-05-10,P2,Dairy,G1,31.0,3.4,3407,1,27,837.0,4518,West,0
2024-03-08,P12,Personal Care,G4,129.52,3.3,3770,1,23,2978.96,8222,South,0
2023-12-26,P18,Dairy,G6,44.76,4.0,2548,1,30,1342.8,1010,North,0
2024-06-06,P14,Beverages,G5,51.11,3.4,3182,1,29,1482.19,8365,South,0
2023-11-26,P18,Dairy,G6,78.37,3.8,4936,0,34,2664.58,5797,South,0
2023-03-10,P9,Personal Care,G3,219.2,3.9,2076,1,29,6356.799999999999,6337,West,0
2024-06-02,P20,Household,G7,232.92,4.8,4745,1,31,7220.5199999999995,4822,North,0
2023-02-27,P8,Personal Care,G3,290.74,3.6,4324,0,21,6105.54,5619,North,0
2023-05-31,P6,Beverages,G2,40.11,3.2,434,1,26,1042.86,8616,North,0
2024-09-07,P3,Personal Care,G1,128.59,3.4,30,1,22,2828.98,5557,North,1
2023-02-17,P5,Dairy,G2,50.44,4.6,1548,1,31,1563.6399999999999,7062,West,0
2024-10-04,P17,Household,G6,366.7,3.0,2439,1,16,5867.2,6332,South,0
2024-01-10,P17,Household,G6,418.67,3.5,1283,1,13,5442.71,1278,West,0
2023-06-16,P15,Household,G5,268.02,4.3,266,1,22,5896.44,7298,South,0
2024-10-18,P4,Dairy,G2,15.21,3.1,1961,1,39,593.19,7726,East,1
2023-10-04,P21,Beverages,G7,99.71,4.9,3327,1,30,2991.2999999999997,4671,South,0
2023-02-27,P13,Dairy,G5,52.1,4.4,3013,1,25,1302.5,7950,North,0
2024-01-13,P17,Household,G6,105.1,3.2,652,1,18,1891.8,4783,West,0
2024-05-28,P5,Dairy,G2,25.66,3.1,1903,1,25,641.5,5458,East,0
2024-05-09,P23,Household,G8,294.58,4.0,822,1,23,6775.339999999999,3960,North,0
2024-09-25,P10,Dairy,G4,67.98,3.2,395,1,14,951.72,7106,North,0
2023-12-09,P2,Dairy,G1,64.15,3.8,4854,1,37,2373.55,1175,East,0
2024-01-10,P11,Household,G4,355.11,3.9,4689,1,25,8877.75,8027,East,0
2023-11-12,P21,Beverages,G7,88.72,3.4,4317,1,22,1951.84,4459,East,0
2024-12-07,P17,Household,G6,410.87,3.9,3687,1,17,6984.79,5350,West,0
2024-02-18,P18,Dairy,G6,49.58,3.8,2782,1,23,1140.34,7370,West,0
2023-08-16,P6,Beverages,G2,76.72,4.3,1532,1,32,2455.04,5289,West,0
2024-08-24,P1,Household,G1,248.88,4.2,4293,1,23,5724.24,2474,North,1
2024-09-24,P23,Household,G8,364.17,4.1,670,1,24,8740.08,7723,East,0
2024-04-18,P9,Personal Care,G3,74.5,4.1,3871,1,33,2458.5,3183,North,0
2023-05-04,P5,Dairy,G2,79.36,3.1,458,1,24,1904.6399999999999,5318,South,0
2023-02-07,P13,Dairy,G5,66.96,5.0,4981,0,29,1941.84,6346,West,0
2024-12-13,P18,Dairy,G6,77.12,3.6,2843,1,33,2544.96,8365,North,0
2023-09-25,P5,Dairy,G2,33.38,3.5,3832,1,21,700.98,3746,West,0
2024-02-14,P16,Beverages,G6,80.57,3.8,4605,1,29,2336.5299999999997,4471,North,0
2024-05-21,P18,Dairy,G6,52.94,3.7,911,1,27,1429.3799999999999,1321,South,0
2024-03-11,P15,Household,G5,101.91,4.3,971,1,28,2853.48,6904,North,0
2024-07-20,P10,Dairy,G4,67.2,3.2,4059,1,19,1276.8,3718,West,0
2024-07-09,P5,Dairy,G2,39.75,4.2,4645,1,37,1470.75,6870,South,1
2023-07-20,P24,Snacks,G8,20.27,3.4,1799,1,23,466.21,7629,South,0
2023-07-28,P6,Beverages,G2,79.63,4.6,277,1,18,1433.34,9840,East,0
2024-06-09,P4,Dairy,G2,60.53,3.3,2249,1,20,1210.6,7942,East,1
2024-08-26,P8,Personal Care,G3,76.2,4.5,2002,1,20,1524.0,1814,South,0
2023-01-12,P17,Household,G6,94.1,4.8,1516,1,31,2917.1,2116,East,0
2024-10-20,P8,Personal Care,G3,165.61,3.7,4474,1,17,2815.3700000000003,9125,North,0
2023-02-02,P17,Household,G6,350.15,4.8,3604,1,20,7003.0,5849,West,0
2024-02-07,P14,Beverages,G5,29.61,3.2,151,1,19,562.59,8304,South,0
2023-01-26,P4,Dairy,G2,22.49,3.4,2865,1,35,787.15,5133,East,0
2024-11-16,P1,Household,G1,472.27,4.7,1217,1,23,10862.21,3020,West,1
2024-11-19,P24,Snacks,G8,33.47,4.3,2466,1,32,1071.04,9467,East,0
2024-08-20,P17,Household,G6,499.55,4.8,4345,1,17,8492.35,5053,North,0
2024-04-15,P3,Personal Care,G1,55.78,4.4,2891,1,34,1896.52,7719,South,0
2023-08-01,P14,Beverages,G5,40.5,4.5,2217,1,31,1255.5,9400,South,0
2023-06-05,P1,Household,G1,481.98,4.1,3761,1,21,10121.58,5948,South,0
2023-09-08,P10,Dairy,G4,15.95,3.3,4563,1,28,446.59999999999997,7381,South,0
2023-06-27,P3,Personal Care,G1,167.19,4.0,3252,1,30,5015.7,8276,South,0
2024-01-24,P16,Beverages,G6,79.8,3.1,2357,1,28,2234.4,2275,West,0
2024-09-19,P1,Household,G1,240.3,4.7,1167,1,29,6968.700000000001,9025,North,1
2024-07-13,P5,Dairy,G2,24.69,3.1,1541,1,27,666.63,7135,West,1
2023-07-31,P10,Dairy,G4,44.75,3.4,2599,1,34,1521.5,2715,West,0
2024-03-17,P20,Household,G7,412.55,3.6,2370,1,24,9901.2,3224,South,0
2024-11-02,P25,Snacks,G9,32.14,3.0,670,0,26,835.64,8617,North,0
2023-11-03,P21,Beverages,G7,73.12,4.0,3232,0,25,1828.0,7827,North,0
2023-02-10,P18,Dairy,G6,30.83,3.5,2140,1,27,832.41,8216,East,0
2023-01-07,P1,Household,G1,464.64,3.2,880,1,13,6040.32,6177,North,0
2024-10-05,P2,Dairy,G1,44.65,3.9,2371,1,30,1339.5,3182,West,1
2024-03-11,P22,Dairy,G8,48.55,4.5,958,0,23,1116.6499999999999,4046,South,0
2024-02-10,P21,Beverages,G7,53.53,3.3,4592,1,24,1284.72,7913,West,0
2024-05-12,P10,Dairy,G4,50.27,3.2,3178,1,31,1558.3700000000001,1117,East,0
2024-06-21,P11,Household,G4,197.64,4.5,3224,0,31,6126.839999999999,4766,North,0
2023-06-05,P19,Snacks,G7,39.73,3.2,1374,1,25,993.2499999999999,8052,North,0
2024-02-03,P20,Household,G7,466.58,3.4,3146,1,28,13064.24,8213,North,0
2024-03-22,P2,Dairy,G1,47.91,3.1,508,0,23,1101.9299999999998,5255,North,0
2024-10-28,P14,Beverages,G5,53.1,3.2,2182,1,24,1274.4,4731,West,0
2024-03-13,P20,Household,G7,315.73,3.3,825,1,15,4735.950000000001,5898,East,0
2024-11-13,P6,Beverages,G2,29.5,3.9,1424,1,13,383.5,3067,East,0
2023-02-09,P24,Snacks,G8,23.72,3.4,3332,1,33,782.76,9522,West,0
2024-10-09,P12,Personal Care,G4,81.45,3.9,4127,1,27,2199.15,3595,East,0
2024-12-12,P3,Personal Care,G1,185.2,3.5,1478,1,34,6296.799999999999,8176,North,1
2023-12-06,P10,Dairy,G4,21.98,3.0,1319,1,26,571.48,3916,West,0
2023-11-07,P5,Dairy,G2,68.15,4.9,2803,1,37,2521.55,5455,North,0
2024-05-08,P13,Dairy,G5,29.73,5.0,2795,1,35,1040.55,5117,South,0
2023-07-30,P19,Snacks,G7,48.04,4.8,4075,1,39,1873.56,5364,West,0
2023-11-13,P2,Dairy,G1,17.65,3.5,3834,1,34,600.0999999999999,2492,North,0
2024-04-12,P9,Personal Care,G3,236.79,3.7,3383,1,29,6866.91,2447,South,0
2024-10-31,P2,Dairy,G1,75.36,5.0,4751,1,36,2712.96,2993,South,1
2024-07-24,P20,Household,G7,392.12,4.3,2046,1,26,10195.12,9969,North,0
2023-10-08,P19,Snacks,G7,28.7,3.1,4989,0,41,1176.7,5505,South,0
2023-03-06,P24,Snacks,G8,48.95,3.2,2478,1,24,1174.8000000000002,2991,South,0
2023-03-30,P18,Dairy,G6,21.68,3.5,2715,1,37,802.16,3073,West,0
2023-08-15,P4,Dairy,G2,19.08,3.1,4891,1,35,667.8,9594,East,0
2024-08-06,P2,Dairy,G1,57.8,4.3,3317,1,25,1445.0,5159,West,1
2024-08-22,P15,Household,G5,435.27,3.3,2365,0,21,9140.67,3241,West,0
2023-09-08,P4,Dairy,G2,74.16,3.6,9,1,24,1779.84,9326,North,0
2024-12-15,P3,Personal Care,G1,94.47,4.9,3474,1,26,2456.22,9257,South,1
2023-04-18,P15,Household,G5,150.55,4.6,4804,1,35,5269.25,6817,North,0
2023-08-04,P10,Dairy,G4,71.61,3.5,3125,1,29,2076.69,9254,West,0
2023-07-10,P1,Household,G1,309.27,3.5,864,1,28,8659.56,5026,East,0
2024-05-02,P1,Household,G1,359.6,4.9,4381,1,22,7911.200000000001,7120,East,0
2023-03-14,P7,Personal Care,G3,128.95,5.0,173,1,26,3352.7,2402,East,0
2023-06-27,P16,Beverages,G6,46.27,3.7,562,1,24,1110.48,2903,West,0
2023-05-20,P13,Dairy,G5,25.02,4.9,3711,0,34,850.68,2935,East,0
2024-05-27,P4,Dairy,G2,29.43,4.9,2907,1,30,882.9,1332,East,0
2023-11-25,P4,Dairy,G2,42.05,3.1,2835,1,35,1471.75,9716,South,0
2024-11-07,P8,Personal Care,G3,170.83,4.9,1011,1,20,3416.6000000000004,6684,South,0
2024-03-07,P15,Household,G5,227.72,4.1,1686,1,26,5920.72,9664,South,0
2023-11-11,P6,Beverages,G2,44.84,3.1,1077,1,23,1031.3200000000002,9435,North,0
2024-11-22,P11,Household,G4,420.72,4.4,510,1,15,6310.8,7374,North,0
2023-03-12,P15,Household,G5,164.76,3.7,4552,0,30,4942.799999999999,7139,South,0
2024-03-07,P21,Beverages,G7,56.76,4.2,4968,1,26,1475.76,3455,East,0
2023-07-20,P15,Household,G5,226.34,4.5,480,1,22,4979.4800000000005,1454,North,0
2023-10-03,P12,Personal Care,G4,210.34,3.4,423,1,21,4417.14,6187,North,0
2024-01-06,P6,Beverages,G2,85.07,3.3,4027,1,29,2467.0299999999997,3880,East,0
2024-06-21,P9,Personal Care,G3,299.78,4.9,713,1,13,3897.1399999999994,5492,West,0
2023-12-30,P11,Household,G4,419.14,4.7,778,1,23,9640.22,7934,South,0
2023-07-15,P12,Personal Care,G4,253.52,3.9,1308,1,27,6845.04,5998,West,0
2024-05-16,P8,Personal Care,G3,240.01,3.6,4721,1,29,6960.29,3419,North,0
2024-08-19,P17,Household,G6,410.63,4.2,3554,1,26,10676.38,8057,East,0
2024-07-03,P23,Household,G8,265.53,3.8,4072,1,23,6107.19,6482,West,0
2024-07-10,P2,Dairy,G1,32.84,3.8,3166,0,27,886.6800000000001,7289,East,1
2024-07-31,P18,Dairy,G6,26.44,3.8,1985,1,29,766.76,5077,East,0
2024-12-10,P22,Dairy,G8,72.62,3.9,2598,1,30,2178.6000000000004,9535,West,0
2023-11-30,P16,Beverages,G6,39.98,4.0,3894,1,28,1119.4399999999998,5102,West,0
2024-04-11,P5,Dairy,G2,40.99,3.2,2713,1,20,819.8000000000001,8509,South,0
2024-10-29,P5,Dairy,G2,33.51,4.0,4640,1,31,1038.81,5368,North,1
2024-11-12,P22,Dairy,G8,17.35,3.9,2299,1,27,468.45000000000005,4472,South,0
2023-12-19,P15,Household,G5,201.04,4.4,1397,1,20,4020.7999999999997,5711,West,0
2024-10-16,P8,Personal Care,G3,205.81,4.9,511,1,15,3087.15,9251,East,0
2024-12-24,P14,Beverages,G5,27.27,4.5,4916,1,32,872.64,1919,South,0
2024-07-27,P4,Dairy,G2,27.24,4.3,4547,1,36,980.64,7364,West,1
2023-10-16,P23,Household,G8,290.37,4.0,2083,0,27,7839.99,9109,South,0
2023-04-13,P9,Personal Care,G3,188.44,3.0,395,1,18,3391.92,7414,West,0
2023-10-05,P16,Beverages,G6,34.96,4.2,4787,1,30,1048.8,2428,East,0
2024-03-13,P23,Household,G8,458.7,3.6,4211,1,26,11926.199999999999,4107,West,0
2024-08-20,P21,Beverages,G7,63.16,4.7,1729,0,22,1389.52,5571,North,0
2024-11-20,P22,Dairy,G8,32.11,4.0,433,1,27,866.97,6122,South,0
2023-06-03,P12,Personal Care,G4,178.26,4.1,4887,1,27,4813.0199999999995,9181,South,0
2024-01-02,P16,Beverages,G6,86.34,4.7,3517,1,30,2590.2000000000003,5119,East,0
2024-08-16,P1,Household,G1,344.82,3.4,1439,1,23,7930.86,7386,South,1
2024-07-12,P16,Beverages,G6,48.72,3.5,749,1,31,1510.32,7773,South,0
2024-03-10,P14,Beverages,G5,73.29,4.6,3879,0,35,2565.15,1450,South,0
2023-01-09,P14,Beverages,G5,87.71,4.3,1930,1,28,2455.8799999999997,6647,North,0
2024-12-25,P6,Beverages,G2,28.46,3.2,2789,1,14,398.44,5731,West,0
2024-04-19,P2,Dairy,G1,36.35,3.3,4929,1,28,1017.8000000000001,8546,West,0
2023-05-06,P7,Personal Care,G3,285.6,4.5,4657,1,26,7425.6,8014,East,0
2024-09-09,P1,Household,G1,393.64,3.4,1695,1,18,7085.5199999999995,5301,South,1
2023-05-17,P14,Beverages,G5,68.57,4.8,4928,1,36,2468.5199999999995,9996,North,0
2024-05-09,P18,Dairy,G6,38.35,3.1,1291,1,22,843.7,6098,East,0
2023-09-30,P10,Dairy,G4,56.92,4.1,2232,1,33,1878.3600000000001,7608,South,0
2023-12-08,P11,Household,G4,253.39,3.9,2454,1,26,6588.139999999999,8209,South,0
2023-07-06,P20,Household,G7,328.1,3.7,3792,1,28,9186.800000000001,1298,South,0
2023-11-15,P11,Household,G4,212.97,3.8,856,1,18,3833.46,3600,East,0
2023-06-30,P12,Personal Care,G4,165.41,4.8,4761,1,31,5127.71,8834,East,0
2024-12-07,P3,Personal Care,G1,253.88,4.0,353,1,18,4569.84,6427,North,1
2024-10-14,P1,Household,G1,420.77,4.2,4239,0,18,7573.86,2499,West,1
2024-03-05,P14,Beverages,G5,33.48,4.1,1254,1,32,1071.36,4069,South,0
2024-01-30,P10,Dairy,G4,56.06,4.0,3983,1,24,1345.44,5809,West,0
2023-03-10,P7,Personal Care,G3,145.68,3.5,4999,1,30,4370.400000000001,5034,North,0
2023-08-21,P15,Household,G5,468.69,3.4,1446,1,14,6561.66,7168,East,0
2024-07-20,P18,Dairy,G6,17.75,3.4,3538,1,28,497.0,1645,West,0
2024-01-25,P16,Beverages,G6,57.29,3.2,514,0,29,1661.41,5577,South,0
2023-01-03,P1,Household,G1,230.76,3.9,2028,1,22,5076.719999999999,1035,South,0
2024-04-08,P14,Beverages,G5,45.83,4.9,236,1,33,1512.3899999999999,4466,South,0
2023-04-18,P11,Household,G4,366.84,3.5,1,0,27,9904.679999999998,9877,East,0
2023-08-23,P23,Household,G8,86.57,3.3,224,1,28,2423.96,7751,North,0
2023-09-16,P15,Household,G5,249.44,3.7,3817,1,18,4489.92,4047,North,0
2024-07-01,P1,Household,G1,427.89,3.5,2747,1,20,8557.8,6133,East,1
2024-02-18,P12,Personal Care,G4,58.79,3.4,2799,0,31,1822.49,5110,West,0
2023-03-25,P6,Beverages,G2,81.07,4.4,3924,1,27,2188.89,7230,West,0
2023-10-20,P2,Dairy,G1,15.18,4.1,2870,1,35,531.3,3015,South,0
2023-10-15,P16,Beverages,G6,34.83,4.7,4219,1,40,1393.1999999999998,5138,West,0
2024-02-26,P22,Dairy,G8,20.87,3.8,4820,1,35,730.45,7677,South,0
2024-05-29,P19,Snacks,G7,26.73,4.6,1856,1,37,989.01,3986,East,0
2023-04-23,P7,Personal Care,G3,210.69,3.8,1606,1,30,6320.7,3620,East,0
2023-02-05,P22,Dairy,G8,58.54,4.9,3130,1,29,1697.66,9503,East,0
2024-03-19,P22,Dairy,G8,58.86,4.5,3501,1,32,1883.52,8826,North,0
2023-10-13,P22,Dairy,G8,17.56,3.9,2242,1,22,386.32,2520,East,0
2024-08-15,P10,Dairy,G4,68.9,4.7,4854,1,18,1240.2,7679,North,0
2023-08-13,P9,Personal Care,G3,228.11,4.9,1357,1,24,5474.64,2381,West,0
2024-05-12,P11,Household,G4,154.39,3.4,4123,1,25,3859.7499999999995,3136,West,0
2024-08-28,P9,Personal Care,G3,181.53,5.0,3333,1,19,3449.07,7474,East,0
2023-06-18,P4,Dairy,G2,66.0,4.6,1117,1,26,1716.0,3685,North,0
2023-10-03,P9,Personal Care,G3,69.35,3.5,3289,1,26,1803.1,5573,West,0
2024-07-20,P24,Snacks,G8,22.56,5.0,4832,1,34,767.04,2591,East,0
2024-06-22,P16,Beverages,G6,25.11,3.9,725,1,32,803.52,8686,West,0
2024-02-06,P3,Personal Care,G1,149.71,4.1,875,1,23,3443.3300000000004,3795,West,0
2024-12-19,P1,Household,G1,328.59,3.2,55,1,17,5586.03,1960,South,1
2023-09-22,P25,Snacks,G9,40.51,3.7,3555,1,37,1498.87,3044,North,0
2023-06-13,P4,Dairy,G2,40.16,4.8,4273,1,35,1405.6,5721,South,0
2023-04-20,P2,Dairy,G1,73.05,3.1,1220,1,26,1899.3,6558,North,0
2023-01-05,P7,Personal Care,G3,247.24,3.8,4002,0,29,7169.96,3163,West,0
2024-09-20,P3,Personal Care,G1,159.79,3.8,1858,1,21,3355.5899999999997,8961,South,1
2023-01-12,P4,Dairy,G2,78.98,4.1,692,1,20,1579.6000000000001,5353,East,0
2023-07-23,P23,Household,G8,487.71,4.9,3586,1,23,11217.33,8724,North,0
2023-09-08,P17,Household,G6,119.64,3.5,458,1,25,2991.0,2708,South,0
2023-06-09,P8,Personal Care,G3,256.94,4.1,1315,1,20,5138.8,5495,West,0
2023-04-27,P25,Snacks,G9,47.87,4.5,4647,1,36,1723.32,9334,East,0
2024-10-21,P13,Dairy,G5,78.25,3.1,1007,1,24,1878.0,8917,South,0
2023-11-10,P25,Snacks,G9,44.85,3.5,3898,1,25,1121.25,4630,South,0
2024-12-15,P4,Dairy,G2,49.24,4.4,4911,0,30,1477.2,7328,West,1
2023-11-07,P18,Dairy,G6,42.92,3.6,3990,1,28,1201.76,9405,East,0
2023-07-14,P25,Snacks,G9,43.77,3.1,3438,1,25,1094.25,1999,West,0
2024-12-21,P23,Household,G8,229.08,4.9,27,1,25,5727.0,3601,North,0
2024-09-16,P11,Household,G4,488.57,4.4,4960,1,20,9771.4,8999,North,0
2023-03-17,P19,Snacks,G7,28.55,4.3,3490,1,32,913.6,3126,North,0
2023-04-22,P18,Dairy,G6,54.96,3.6,2918,1,25,1374.0,6695,North,0
2023-07-30,P4,Dairy,G2,67.62,3.1,1012,1,30,2028.6000000000001,9560,East,0
2024-04-02,P23,Household,G8,426.72,4.4,2588,1,27,11521.44,7488,North,0
2023-03-13,P8,Personal Care,G3,231.86,3.1,1009,1,24,5564.64,5890,East,0
2023-06-29,P5,Dairy,G2,73.96,4.5,2799,1,33,2440.68,1214,West,0
2024-08-05,P25,Snacks,G9,37.95,3.5,3871,1,24,910.8000000000001,6159,North,0
2023-01-10,P4,Dairy,G2,57.1,3.5,4296,0,31,1770.1000000000001,7277,South,0
2024-10-02,P25,Snacks,G9,31.01,3.9,585,1,25,775.25,2462,East,0
2023-04-21,P12,Personal Care,G4,203.4,4.3,2891,1,26,5288.400000000001,6243,South,0
2023-07-11,P8,Personal Care,G3,129.04,3.0,1145,1,32,4129.28,5612,South,0
2024-04-07,P16,Beverages,G6,88.73,4.5,1041,1,33,2928.09,7168,South,0
2024-09-13,P2,Dairy,G1,53.64,4.3,884,1,33,1770.1200000000001,1010,East,1
2024-06-09,P11,Household,G4,408.52,4.0,3824,1,18,7353.36,3553,South,0
2023-07-29,P5,Dairy,G2,44.18,3.3,4585,1,26,1148.68,9898,West,0
2024-04-11,P9,Personal Care,G3,262.35,4.2,4089,1,26,6821.1,3838,North,0
2024-03-16,P2,Dairy,G1,31.76,4.9,1791,0,31,984.5600000000001,9764,West,0
2023-08-31,P8,Personal Care,G3,190.36,3.1,3975,1,20,3807.2000000000003,8170,South,0
2024-08-29,P12,Personal Care,G4,180.87,3.1,164,1,26,4702.62,3856,West,0
2023-09-03,P18,Dairy,G6,17.46,3.9,2111,0,20,349.20000000000005,2386,South,0
2024-02-14,P20,Household,G7,444.23,3.5,644,0,14,6219.22,3660,West,0
2024-09-30,P18,Dairy,G6,28.83,3.5,3777,0,25,720.75,5486,North,0
2023-12-16,P6,Beverages,G2,75.04,3.7,3783,1,29,2176.1600000000003,9382,East,0
2023-11-20,P5,Dairy,G2,50.34,3.1,4173,1,32,1610.88,5793,North,0
2023-08-24,P8,Personal Care,G3,176.82,4.2,4998,0,30,5304.599999999999,6293,East,0
2024-01-16,P18,Dairy,G6,54.1,3.8,4298,1,32,1731.2,4347,South,0
2024-09-24,P22,Dairy,G8,47.23,3.9,4656,1,31,1464.1299999999999,4716,West,0
2023-11-24,P25,Snacks,G9,41.33,5.0,2607,1,38,1570.54,5574,West,0
2023-12-31,P17,Household,G6,453.71,3.6,194,1,20,9074.199999999999,1400,South,0
2024-12-21,P6,Beverages,G2,69.36,3.8,31,1,17,1179.12,6899,South,0
2023-03-26,P15,Household,G5,279.08,4.8,724,1,31,8651.48,5614,South,0
2023-08-03,P18,Dairy,G6,59.68,3.1,2101,1,24,1432.32,9437,South,0
2023-12-27,P13,Dairy,G5,55.69,4.6,2126,0,33,1837.77,3129,West,0
2023-03-25,P23,Household,G8,315.57,4.8,1647,1,17,5364.69,2326,North,0
2024-08-19,P24,Snacks,G8,23.25,3.8,4626,1,30,697.5,5077,North,0
2023-03-25,P15,Household,G5,301.82,3.1,4503,0,15,4527.3,3326,East,0
2024-05-13,P14,Beverages,G5,86.04,3.7,3289,1,29,2495.1600000000003,6010,East,0
2024-03-24,P11,Household,G4,393.14,3.1,1695,1,24,9435.36,3332,West,0
2023-08-20,P19,Snacks,G7,24.09,3.8,3085,1,31,746.79,2474,South,0
2023-07-08,P20,Household,G7,442.76,4.0,123,1,21,9297.96,7228,South,0
2024-03-24,P20,Household,G7,128.98,4.4,3550,1,25,3224.4999999999995,1201,South,0
2023-01-17,P8,Personal Care,G3,267.13,4.7,2414,1,20,5342.6,3050,East,0
2023-07-27,P15,Household,G5,204.04,3.1,2472,1,24,4896.96,9965,East,0
2024-02-12,P20,Household,G7,277.12,4.9,3260,1,26,7205.12,1214,West,0
2024-01-09,P24,Snacks,G8,21.95,3.3,3138,1,27,592.65,5428,West,0
2023-11-05,P16,Beverages,G6,25.14,4.4,4901,1,31,779.34,8967,North,0
2024-12-26,P25,Snacks,G9,12.33,4.7,3867,1,34,419.22,2655,South,0
2024-06-11,P23,Household,G8,184.75,3.5,421,1,24,4434.0,3430,West,0
2024-07-26,P24,Snacks,G8,48.0,3.1,1725,1,22,1056.0,3385,West,0
2023-09-03,P24,Snacks,G8,21.26,4.2,2983,1,30,637.8000000000001,6025,East,0
2024-12-15,P10,Dairy,G4,54.34,4.8,346,1,19,1032.46,6751,West,0
2023-02-27,P3,Personal Care,G1,149.62,4.9,3821,1,27,4039.7400000000002,8428,East,0
2023-05-16,P21,Beverages,G7,77.89,4.4,3250,1,28,2180.92,5978,East,0
2024-01-14,P9,Personal Care,G3,220.85,3.1,67,1,22,4858.7,6251,South,0
2023-02-05,P4,Dairy,G2,66.34,3.5,1835,1,29,1923.8600000000001,3063,South,0
2023-11-21,P14,Beverages,G5,33.84,4.1,2048,1,29,981.3600000000001,5056,North,0
2024-04-24,P24,Snacks,G8,25.1,4.6,3654,1,40,1004.0,7819,South,0
2024-05-17,P3,Personal Care,G1,61.73,3.3,2527,1,26,1604.98,6168,East,0
2023-11-26,P17,Household,G6,278.81,4.4,3629,1,27,7527.87,4784,South,0
2023-07-22,P25,Snacks,G9,19.1,3.8,1203,1,20,382.0,4433,South,0
2024-07-02,P12,Personal Care,G4,76.25,3.5,3127,1,25,1906.25,1713,North,0
2023-06-19,P18,Dairy,G6,48.11,3.1,4883,1,26,1250.86,1210,West,0
2023-10-29,P1,Household,G1,472.65,4.6,3940,1,19,8980.35,3848,West,0
2024-11-01,P17,Household,G6,334.08,3.9,1349,1,19,6347.5199999999995,9986,West,0
2024-02-16,P21,Beverages,G7,40.29,3.6,2627,1,33,1329.57,6675,West,0
2023-03-20,P23,Household,G8,495.9,4.0,902,1,18,8926.199999999999,6488,West,0
2024-02-17,P8,Personal Care,G3,276.9,4.0,1607,1,23,6368.7,7107,South,0
2023-08-03,P5,Dairy,G2,66.7,4.1,1131,1,23,1534.1000000000001,1835,West,0
2023-10-31,P10,Dairy,G4,58.61,3.4,4474,1,29,1699.69,5324,North,0
2023-06-13,P3,Personal Care,G1,183.76,3.3,3591,1,26,4777.76,6392,West,0
2024-05-21,P11,Household,G4,196.74,3.9,1571,1,28,5508.72,1812,South,0
2023-04-16,P17,Household,G6,178.66,4.5,2835,1,30,5359.8,2334,North,0
2023-05-09,P4,Dairy,G2,40.76,4.9,2270,1,27,1100.52,5641,North,0
2024-09-30,P18,Dairy,G6,74.27,5.0,686,1,27,2005.29,9460,South,0
2024-09-11,P12,Personal Care,G4,249.54,4.6,3390,1,28,6987.12,8616,North,0
